,name,categories,address,city,postal_code,province,country,latitude,longitude,websites
2951,Domino's Pizza,Fast Food Restaurants,4628 S Pennsylvania Ave,Oklahoma City,73119,OK,US,35.4186,-97.5478,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
2952,Domino's Pizza,Fast Food Restaurants,4843 Se 44th St,Oklahoma City,73135,OK,US,35.4208,-97.4314,"https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps,http://dominos.com"
2953,Domino's Pizza,Fast Food,4233 Aldine Mail Rd,Houston,77039,TX,US,29.9026,-95.3316,"https://www.dominos.com/en/?redirect=homepage,http://www.dominos.com/,http://dominos.com"
2954,Domino's Pizza,Fast Food,4558 Highway 6 N,Houston,77084,TX,US,29.839928,-95.64569,"http://www.dominos.com,http://www.dominos.com/,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
2955,Domino's Pizza,Fast Food Restaurants,3659 Nasa Pkwy,Seabrook,77586,TX,US,29.564308,-95.0468,"https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps"
2956,Domino's Pizza,Fast Food Restaurants,3445 W Memorial Rd,Oklahoma City,73134,OK,US,35.6101,-97.5798,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage"
2957,Domino's Pizza,Fast Food Restaurants,316 S Business Ih 35,New Braunfels,78130,TX,US,29.693064,-98.11711,"http://dominos.com,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage,https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps"
2958,Taco John's,Fast Food Restaurants,801 S 13th St,Norfolk,68701,NE,US,42.024357,-97.426519,https://locations.tacojohns.com/ne/norfolk/801-s-13th-st.html
2959,Taco John's,Fast Food Restaurant,410 Dakota Ave N,Huron,57350,SD,US,44.371035,-98.214141,http://locations.tacojohns.com/sd/huron/410-dakota-avenue-n.html
2960,Taco John's,Fast Food Restaurant,1145 Jensen Hwy,Hot Springs,57747,SD,US,43.422072,-103.463267,"https://www.tacojohns.com,http://locations.tacojohns.com/sd/hot-springs/1145-jensen-highway.html"
2961,Taco John's,Fast Food Restaurant,810 3rd Ave,Kearney,68845,NE,US,40.681973,-99.085713,"http://locations.tacojohns.com/ne/kearney/810-s-3rd-avenue.html,http://tacojohns.com"
2962,Taco John's,Fast Food Restaurant,392 Richland Ave,Athens,45701,OH,US,39.320048,-82.105251,"https://www.tacojohns.com,http://locations.tacojohns.com/oh/athens/392-richland-avenue.html"
2963,Taco John's,Fast Food Restaurants,609 Medary Ave,Brookings,57006,SD,US,44.311661,-96.788453,http://locations.tacojohns.com/sd/brookings/609-medary-avenue.html
2964,Taco John's,Fast Food Restaurant,770 S Wells Ave,Reno,89502,NV,US,39.518497,-119.803171,"https://www.tacojohns.com,http://locations.tacojohns.com/nv/reno/770-s-wells-avenue.html"
2965,Taco John's,Fast Food Restaurant and Mexican Restaurant,8303 Maple St,Omaha,68134,NE,US,41.284536,-96.042528,"http://locations.tacojohns.com/ne/omaha/8303-maple-street.html,http://tacojohns.com"
2966,Taco John's,Fast Food Restaurant,3211 Detco Cir,North Platte,69101,NE,US,41.105688,-100.764608,"http://locations.tacojohns.com/ne/north-platte/3211-detco-circle.html,http://tacojohns.com"
2967,Taco John's,"Fast Food Restaurant, Mexican Restaurant, and Diner",1518 Burnt Boat Dr,Bismarck,58503,ND,US,46.830817,-100.815595,http://locations.tacojohns.com/nd/bismarck/1518-burnt-boat-drive.html
2968,Taco John's,Fast Food Restaurant,1725 S Broadway,Minot,58701,ND,US,48.215992,-101.296033,http://locations.tacojohns.com/nd/minot/1725-south-broadway.html
2969,Taco John's,Fast Food Restaurant,1408 S Locust St,Grand Island,68801,NE,US,40.90739,-98.339769,"http://locations.tacojohns.com/ne/grand-island/1408-s-locust-street.html,http://tacojohns.com"
2970,Taco John's,Fast Food,419 E 25th St,Kearney,68847,NE,US,40.700269,-99.07591,"http://locations.tacojohns.com/ne/kearney/419-e-25th-street.html,http://tacojohns.com"
2971,Taco John's,Fast Food Restaurants,110 Main Ave E,West Fargo,58078,ND,US,46.877351,-96.89911,http://locations.tacojohns.com/nd/west-fargo/110-main-avenue-e.html
2972,Taco John's,"Fast Food Restaurant, Mexican Restaurant, and Diner",180 14th St W,Dickinson,58601,ND,US,46.897919,-102.787554,http://locations.tacojohns.com/nd/dickinson/180-14th-street-w.html
2973,Taco John's,Fast Food Restaurants,2301 N Montana Ave,Helena,59601,MT,US,46.607737,-112.020773,"https://www.tacojohns.com,http://locations.tacojohns.com/mt/helena/2301-n-montana-avenue.html"
2974,Taco John's,"Fast Food Restaurant, Mexican Restaurant, and Diner",623 W Broadway St,Missoula,59802,MT,US,46.874588,-114.002163,"https://www.tacojohns.com,http://locations.tacojohns.com/mt/missoula/623-w-broadway.html,http://tacojohns.com"
2975,Taco John's,Fast Food Restaurant,6368 Us Highway 93 S,Whitefish,59937,MT,US,48.39202,-114.335774,http://tacojohns.com
2976,Taco John's,Fast Food Restaurants,101 S 1st Ave,Laurel,59044,MT,US,45.668737,-108.771499,"http://locations.tacojohns.com/mt/laurel/101-1st-street-s.html,http://tacojohns.com"
2977,Taco John's,Fast Food Restaurant and Mexican Restaurant,315 W Towne St,Glendive,59330,MT,US,47.106546,-104.715561,"http://tacojohns.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJDxxmkTeQyq5k32rTH-nJl6vZrsJzInoPxA3nNXchRqvs439tzpb2_XZyoCTAiJ5DmMFrh2O5FuxISAVORVdpD9dORA5sXQ2jAa5-N0pfGerRaWTn9NXKmRRmsT79ILQejM46OrIrsegcCBEDiotwIz24ApsQSy_1cYmwwDF64wYNlJCyJ_CtrUxCwQPTHGDezbGPkKYsAhytCBC6ntOulG8Jlrw-ACt8AHJ9FFp4f9OyPLLCmgJiUQsPPnspLZRfwZDpWbuNUJDQMYeSTKKJFn_52ne79G2xLpTX0FdeMJerAql52ud5YLQEpxMO9z0wQZh__r5OdRLhWtcrpnP2OYBWAu0p9LAF&placement=listing_profile&cs_user=unknown&cs_session=a6b416a2759c6233fc04f30f93d36d1a4769a004"
2978,Taco John's,Fast Food Restaurant,1110 5th Ave,Havre,59501,MT,US,48.542708,-109.677245,"http://tacojohns.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJxRgL_we1zG4OaWj7qXdnePONtp4ozEd2xZNYsSaqwud2V6ZEh1Fy7QqOgJ4pKWEEUlpGpW2EOVxY34rSCKUgYEywFzwu-L2mjuLoCrLPi-4WvopITK11S9rkAVy7_EKGtXX3qv4PRkLmNdtf3gB9uFg4Y_Y3ZCrasMX3xA3B_o-y6_ewzuU_iWMYNud23cNuRRdkAM1zmnK4yKEHRN7k8bGx85yYMgPqe0dV36jXJBgACypP7bqso83YRyB58ybuO3phbpss-WcLYTDAvWq2kOSfb3TVC5OIpqJWRAvUOsrwsDuRCOwqgkyyXfOKaJ8hXAd9HrUceo50t-i5FPGJs_3hVItx6C5v&placement=listing_profile&cs_user=unknown&cs_session=2b876b11bd7bdf63d500bc800d7edf09ed1ffefb"
2979,Taco John's,Fast Food Restaurant,150 N Main St,Kalispell,59901,MT,US,48.201573,-114.314908,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJUnVgB1l4NKUiqzBXhxfMPiNLlfCOI8NtJmetuMaA4DBXCvkBmieuyHyTKsqkLl93rqyFego3Hi-vcVluZutAPReXNEuWvgvBP6nCaCTnSDqkEfH0BXl-CNccyNWjaRfo2NcBgb2mhwxMKDMtGoV1EOtsSJlj7_p6jSvqXcs3ci-t2-9GhgBDbCPVevd_yIeYAzXCJeK4XLoK2OtMJFwz7dUu-O0NITDjC-LrhqzGAAUw-p6W206Vocg9kAJHZ-DnGwvZ8QAWNLA6PW2NJj1UglzMLUUMXKjLTgceaNlyhEQYiRg9XbvFCZKpolQcEDIyPchGqClC8DshMHxwEcrd1TJHNEO5n3-q&placement=listing_profile&cs_user=unknown&cs_session=fa81c6447491515356e40f690a07237dccfd7c0c
2980,Taco John's,"Taco Place, Mexican Restaurant, and Fast Food Restaurant",4430 Lake Ave S,Saint Paul,55110,MN,US,45.07654,-93.01656,"http://tacojohns.com,https://www.tacojohns.com,http://locations.tacojohns.com/mn/white-bear-lake/4430-s-lake-street.html"
2981,Taco John's,"Mexican Restaurant, Fast Food Restaurant, and Diner",1105 Grand Ave,Billings,59102,MT,US,45.784099,-108.543679,"https://www.tacojohns.com,http://locations.tacojohns.com/mt/billings/1105-grand-avenue.html"
2982,Taco John's,"Fast Food Restaurant, Mexican Restaurant, and Diner",111 N Kingshighway St,Cape Girardeau,63701,MO,US,37.308109,-89.551731,"http://locations.tacojohns.com/mo/cape-girardeau/111-n-kings-highway.html,http://tacojohns.com"
2983,Taco John's,Fast Food Restaurants,6110 Lake Ave,Saint Joseph,64504,MO,US,39.712874,-94.871893,"http://locations.tacojohns.com/mo/st-joseph/6110-lake-avenue.html,https://www.tacojohns.com"
2984,Taco John's,"Fast Food Restaurant, Mexican Restaurant, and Diner",2205 N Belt Hwy,Saint Joseph,64506,MO,US,39.785926,-94.80418,"http://locations.tacojohns.com/mo/st-joseph/2205-n-belt-highway.html,https://www.tacojohns.com,http://tacojohns.com"
2985,Taco John's,Fast Food Restaurants,22945 Lake George Blvd NW,Saint Francis,55070,MN,US,45.385663,-93.347244,http://tacojohns.com
2986,Taco John's,"Fast Food Restaurant, Mexican Restaurant, and Diner",1303 1st St S,Willmar,56201,MN,US,45.109535,-95.042703,"http://locations.tacojohns.com/mn/willmar/1303-s-1st-street.html,http://tacojohns.com"
2987,Taco John's,Fast Food Restaurants,1810 London Rd,Duluth,55812,MN,US,46.802405,-92.073235,http://locations.tacojohns.com/mn/duluth/1810-london-road.html
2988,Taco John's,Fast Food Restaurants,9495 Deegan Ave NE,Monticello,55362,MN,US,45.288768,-93.806485,"http://locations.tacojohns.com/mn/monticello/9495-deegan-avenue-ne.html,https://www.tacojohns.com,http://tacojohns.com"
2989,Taco John's,Fast Food Restaurants,1601 Lor Ray Dr,Mankato,56003,MN,US,44.173429,-94.03363,http://locations.tacojohns.com/mn/north-mankato/1601-lor-ray-drive.html
2990,Taco John's,Fast Food Restaurants,2201 11th Ave E,Saint Paul,55109,MN,US,45.016408,-93.007595,http://www.tacojohns.com
2991,Taco John's,Fast Food,910 S Pokegama Ave,Grand Rapids,55744,MN,US,47.222427,-93.528613,http://locations.tacojohns.com/mn/grand-rapids/910-s-pokegama-avenue.html
2992,Taco John's,Fast Food Restaurants,108 Atlantic Ave,Morris,56267,MN,US,45.582614,-95.910727,http://locations.tacojohns.com/mn/morris/108-atlantic-avenue.html
2993,Taco John's,Fast Food Restaurants,1212 N Union Ave,Fergus Falls,56537,MN,US,46.29522,-96.077789,http://locations.tacojohns.com/mn/fergus-falls/1212-n-union-avenue.html
2994,Taco John's,Fast Food Restaurants,1030 W Main St,Princeton,42445,KY,US,37.115534,-87.894015,"https://www.tacojohns.com,http://tacojohns.com"
2995,Taco John's,Fast Food Restaurants,1361 Brookdale Ctr,Minneapolis,55430,MN,US,45.054906,-93.316545,http://www.tacojohns.com
2996,Taco John's,Fast Food Restaurants,1425 Highway 10 W,Detroit Lakes,56501,MN,US,46.826637,-95.874332,http://locations.tacojohns.com/mn/detroit-lakes/1425-highway-10-west.html
2997,Burger King,Fast Food Restaurants,5834 W Camelback Rd,Glendale,85301,AZ,US,33.511147,-112.185776,http://www.bk.com
2998,Taco Bell,Fast Food Restaurants,1925 Lancaster Ave,Wilmington,19805,DE,US,39.746968,-75.574196,http://www.tacobell.com
2999,White Castle,Fast Food Restaurant,1280 MacArthur Rd,Whitehall,18052,PA,US,40.624106,-75.482147,http://www.whitecastle.com
3000,Burger King,Fast Food Restaurant,21551 N Lake Pleasant Pkwy,Peoria,85382,AZ,US,33.679688,-112.278641,http://www.bk.com
3001,SUBWAY®,"Deli / Bodega, Fast Food Restaurant, and American Restaurant",3522 Tweedy Blvd,South Gate,90280,CA,US,33.943924,-118.207039,"http://subway.com/,http://www.subway.com,http://subway.com"
3002,Panda Express,Fast Food Restaurants,1155 Saint Louis Galleria,Saint Louis,63117,MO,US,38.634958,-90.348097,http://www.pandaexpress.com
3003,Burger King,Fast Food Restaurant,2207 W Happy Valley Rd,Phoenix,85085,AZ,US,33.712433,-112.106651,http://www.bk.com
3004,Burger King,Fast Food Restaurant,6402 S Rural Rd,Tempe,85283,AZ,US,33.363197,-111.929138,"http://bk.com/,http://www.bk.com"
3005,Burger King,Fast Food,11445 W Buckeye Rd,Avondale,85323,AZ,US,33.435005,-112.305725,"http://www.bk.com,http://www.burgerking.com/"
3006,Fuku,Fast Food Restaurant,110 Wall St,New York,10005,NY,US,40.704903,-74.006416,https://eatfuku.com/wall-st/
3007,Little Caesars,Fast Food,1336 Huntington Dr,Duarte,91010,CA,US,34.139549,-117.976433,http://www.littlecaesars.com/
3008,Sbarro,Fast Food Restaurants,6700 Douglas Blvd,Douglasville,30135,GA,US,33.727782,-84.745633,"http://www.sbarro.com,https://sbarro.com/menu"
3009,Primo Hoagies,Fast Food Restaurant,2410 Catasauqua Rd,Bethlehem,18018,PA,US,40.6435,-75.426921,http://www.primohoagies.com
3010,Hardee's,Fast Food Restaurants,2324 6th St,Brookings,57006,SD,US,44.310761,-96.764849,"http://www.hardees.com,http://hardees.com"
3011,De Afghanan Kabob House,Fast Food Restaurants,1035 Geary St,San Francisco,94109,CA,US,37.78577,-122.420359,http://deafghanancuisine.com
3012,Jimmy John's,Fast Food Restaurant,6451 W Diversey Ave,Elmwood Park,60707,IL,US,41.930946,-87.786908,http://www.jimmyjohns.com
3013,Raising Cane's,Fast Food,949 Commonwealth Ave,Boston,2215,MA,US,42.351916,-71.118713,http://www.raisingcanes.com/
3014,Moe's Burger Joint,Fast Food Restaurant,997 Main St,Bridgeport,6604,CT,US,41.17,-73.189091,http://moesburgerjoint.com
3015,Arby's,Fast Food Restaurant,6151 State Hwy 12,Norwich,13815,NY,US,42.551292,-75.526063,"http://www.arbys.com,http://arbys.com"
3016,Arby's,Fast Food,2946 Ny Route 11,Whitney Point,13862,NY,US,42.336496,-75.973877,http://locations.arbys.com/us/ny/whitney-point/2946-ny-route-11.html
3017,Jimmy John's,Fast Food Restaurants,1299 S Federal Hwy,Pompano Beach,33062,FL,US,26.213953,-80.106393,http://www.jimmyjohns.com
3018,Bobby's Burger Palace,Fast Food Restaurants,3925 Walnut St,Philadelphia,19104,PA,US,39.954332,-75.201935,http://www.bobbysburgerpalace.com
3019,Arby's,Fast Food Restaurants,5424 S 1900 W,Roy,84067,UT,US,41.164431,-112.025566,"https://locations.arbys.com/us/ut/roy/5424-s-1900-w.html,http://www.arbys.com,http://locations.arbys.com/us/ut/roy/5424-s-1900-w.html"
3020,Waffle House,Fast Food Restaurant,2993 Main St,Newberry,29108,SC,US,34.282865,-81.587271,"http://www.wafflehouse.com,https://locations.wafflehouse.com/sc-newberry-1738,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJZXZAsPG47E-4axU4L3vBPnvNyBn2Y7ojbrDAMwGSgtJZzXSRU06aErWUqWZAHm33CFSf1Jf_FT8qT_-kHk6MtsoOJJydo-hStAYTp5jivISfwAneJTu0e32sCWy6adlNgXGBfY43sNqoCamjekJPzX2ZQ8lTbpRvBiTjsJfGLz5iohZ4pioR8rn0Rtvlb-ozcSsqw4SQY9sxmOb8bVZDWMsjbkEi3WBRheC9RtqmlqAAZAxSkfdHrn5e_D8AHC-0JvqOZbQEakTjPGqGDvdTJ888P8TxCJwWFaJ_YXGjG9QRUQtskFgPCimA_BefcUGUGdfOdfPDRbk3jN_xUzHpFGDXaeZOd4fmaujhFrPq48k&placement=listing_profile&cs_user=unknown&cs_session=d1ff53f52f699f587d1c1711b9c874e38e99b515"
3021,Waffle House,Fast Food Restaurant,325 Savannah Hwy,Charleston,29407,SC,US,32.780819,-79.966097,"http://www.wafflehouse.com,https://locations.wafflehouse.com/sc-charleston-411"
3022,Waffle House,Fast Food Restaurant,2571 Ashley Phosphate Rd,North Charleston,29418,SC,US,32.933577,-80.051742,"https://locations.wafflehouse.com/sc-north-charleston-732,http://www.wafflehouse.com"
3023,Subway,Fast Food Restaurants,8101 Forest Hills Rd,Loves Park,61111,IL,US,42.338469,-89.018364,http://www.subway.com
3024,Subway,Fast Food Restaurants,100 E Main St,Georgetown,40324,KY,US,38.209946,-84.559752,http://www.subway.com
3025,Subway,Fast Food Restaurants,260 Versailles Rd,Frankfort,40601,KY,US,38.201604,-84.832432,http://www.subway.com
3026,Subway,Fast Food Restaurants,928 N Mulberry St,Elizabethtown,42701,KY,US,37.706316,-85.844084,http://www.subway.com
3027,Subway,Fast Food Restaurants,2749 Leitchfield Rd,Elizabethtown,42701,KY,US,37.675296,-85.902731,"http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJLNNB04Q1HSfcMqIzGkZaFqYZnBmYHQUJvZ0h0iRwvdkNLgi0RC1X9BM-O62L0z7zbLZdjNU7BhdfMoQx4rq0ssk1gb8cxwMJpIcqX62SzXOH4gPfR6LOBNcpZEUJSttfcmO4FkTkmzWSijheBO4-omP0_XIhFiW6nRjZB5lAlH-h7ihhS6tpCScRZiodl7wuSULVFA41aCDqYLzyKM6ZlqgLgOhd73Jwdn_TYpOUA9eq1gwp7o7x_QtIBFbY242J-PhvizVeXWmpvrUoWSXoFtvgmjL7-7rEcVxy3wvAszMrpXXrzce7ToTRKsp4hdlZqxCVsRupCn8LUImEh8XS74VK09rzBnQu&placement=listing_profile&cs_user=unknown&cs_session=8c1924eaf6c61e266e57a7fec77dce25b836496c,http://www.subway.com"
3028,Subway,Fast Food Restaurants,14116 Charlotte Ave NE,Palmyra,47164,IN,US,38.406634,-86.108283,http://www.subway.com
3029,Subway,Fast Food Restaurants,1451 Indianapolis Blvd,Whiting,46394,IN,US,41.686841,-87.506784,http://www.subway.com
3030,Subway,Fast Food Restaurants,1430 N Green St,Brownsburg,46112,IN,US,39.854857,-86.393348,http://www.subway.com
3031,Subway,Fast Food Restaurants,140 3rd St NE,Linton,47441,IN,US,39.035419,-87.163202,http://www.subway.com
3032,Subway,Sandwich Place and Fast Food Restaurant,1350 W Bloomfield Rd,Bloomington,47403,IN,US,39.160128,-86.5532,http://www.subway.com
3033,Subway,Fast Food Restaurants,1109 E National Ave,Brazil,47834,IN,US,39.526025,-87.115038,http://www.subway.com
3034,Subway,Fast Food Restaurants,7251 S Warren Rd,Warren,46792,IN,US,40.722261,-85.437314,http://www.subway.com
3035,Subway,Fast Food Restaurants,714 E Dupont Rd,Fort Wayne,46825,IN,US,41.177339,-85.132197,"http://www.subway.com,http://subway.com"
3036,Subway,Fast Food Restaurants,7405 Maplecrest Rd,Fort Wayne,46835,IN,US,41.149584,-85.063694,http://www.subway.com
3037,Moe's Southwest Grill,Fast Food,655 Grand Blvd,Miramar Beach,32550,FL,US,30.381995,-86.410044,http://moes.com/
3038,Subway,Fast Food Restaurants,2501 E North St,Kendallville,46755,IN,US,41.451595,-85.24731,"http://www.subway.com,http://subway.com"
3039,Subway,Fast Food Restaurants,2373 E Main St,Plainfield,46168,IN,US,39.712064,-86.371583,http://www.subway.com
3040,Subway,Fast Food Restaurants,224 S Main St,Kouts,46347,IN,US,41.3172,-87.025862,"http://www.subway.com,http://subway.com"
3041,Subway,Fast Food Restaurants,222 N Detroit St,Warsaw,46580,IN,US,41.238832,-85.852807,"http://www.subway.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJumHWzpQTvs8tQMqcXnIrGCfGeXjYRj__g7cyDajU_ib1KYVyojpIFzRbyiKnlmcjeMSm8x790XcA4XJ9CyKG0_tUgp97DSOg3Kx9BrAjrD2pzURNbrC3LNHFOZX-jE2RhI_2yEd1zUsFDw7rM7T6LawYeD4vHIRUKct0IBr03g0BJF9ViETkFnEeYqaNf1rTDH1_Cih1dX4uLtpZkbHKdi1AakV0x1WvAeGXmLlyoF-fTomV6fu4xMXmqOMhb45fZJmUlGEPYmY2YMUyBcf0iyvDsGQQ8IM6sfx1WDkJIDuiiV8jtcSTEQcbebWDRIQFuKy0e-2jZYpAhrgl5igowhvdK9-UOLKT&placement=listing_profile&cs_user=unknown&cs_session=65173117b465e7ad586b5eccc6977bbe9ccdf7aa"
3042,Subway,Fast Food Restaurants,2125 Edsel Ln NW,Corydon,47112,IN,US,38.231329,-86.134105,http://www.subway.com
3043,Subway,Fast Food Restaurants,1870 S Ohio St,Martinsville,46151,IN,US,39.411042,-86.423384,"http://www.subway.com,http://subway.com"
3044,Wendy's,Fast Food Restaurant,4610 County Dr,Disputanta,23842,VA,US,37.184644,-77.317661,http://www.wendys.com
3045,Wendy's,Fast Food Restaurants,4648 Cleburne Blvd,Dublin,24084,VA,US,37.092806,-80.687838,"http://www.wendys.com,http://wendys.com"
3046,Wendy's,Fast Food Restaurant,4701 Main St,Houston,77002,TX,US,29.731871,-95.384669,http://wendys.com
3047,Wendy's,Fast Food Restaurant,4169 Lyndon B Johnson Fwy,Dallas,75244,TX,US,32.925478,-96.839414,"http://www.wendys.com,http://www.wendys.com/"
3048,Wendy's,Fast Food Restaurant and Burger Joint,4374 Southwest Dr,Abilene,79606,TX,US,32.40874,-99.781034,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJ9cxqoz1fv7NBQUlbKBmlhoJjOiF2cvS7Rlz7cPhyhV4Na4ugHtUHii3QnsXGA8Dyx6prkNF5SySJitu5ScpOP7fXxyGwDcGNK9Fl6fbQzbq_baAXxUKRcH_6iBOY1Tu0GzrCPfJ0x8aHn4pujiagdtE2JEuRr9LMaeUSR86WGwGiJpa5zrERdj7ukxv_Q_0riz61-VDqNYdWS0Nlojepl60LzyrKB_MRSEXq7hXywQvp56zzfIaNl4Afzfvi37bGriRb5vnopE9NqEADD2lAZcGpbpCuhG5_u8Ty-i-IlZ3DaZIDfoiUElgZ-5qK3GbfVqVnbJpwh98WNB-ykOcAm8OdXrxisW9m&placement=listing_profile&cs_user=unknown&cs_session=f7432181390432f14aadd300a9df0f05e1742633"
3049,Wendy's,Fast Food Restaurants,404 E Market St,Leesburg,20176,VA,US,39.110523,-77.555358,http://www.wendys.com
3050,Wendy's,Fast Food Restaurant and Burger Joint,407 23rd St,Canyon,79015,TX,US,34.979764,-101.919333,"http://www.wendys.com,http://www.wendys.com/,http://wendys.com"
3051,Wendy's,Fast Food Restaurant,3904 Victory Blvd,Portsmouth,23701,VA,US,36.80845,-76.357186,http://www.wendys.com
3052,Wendy's,Fast Food Restaurant,3601 Price Club Blvd,Midlothian,23112,VA,US,37.441151,-77.587354,"http://wendys.com,http://www.wendys.com"
3053,Wendy's,Fast Food Restaurant,3700 Tiffany Ln,Virginia Beach,23456,VA,US,36.785421,-76.107585,http://www.wendys.com
3054,Wendy's,Fast Food Restaurants,3431 Columbia Pike,Arlington,22204,VA,US,38.861199,-77.092349,"http://www.wendys.com,http://wendys.com"
3055,Wendy's,Fast Food Restaurant and Burger Joint,327 W Reservoir Rd,Woodstock,22664,VA,US,38.870675,-78.524561,"http://www.wendys.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJnNqlqAm_J3bYGyrSqajZOPT-ABcyXKA4B-zgSZpM5AUfrIsbWpz8BBeeYvCb_ppmyWNxNXdaxLZqDvADDSf1WyyyudpAH7yXNh9kX7BT8NEtBgxnkm0dgAgTKdoe5KdUw0pfQsQ0BGkcqIATw5l5TLxnKn_XkOI_5YduwhDniuR4OQFGqKvXVwGAvz0a06PbXvZodxzl-KYoXptM9RTm9PMvgeCoDXAj2jLwgb3MH6vyyk5wgQuk6OqLtHjvaJsOmBS10a-rWHw2fNmusVt4PvOmSUF0EqZIcC0Ueu6hSO_1pPwMRBqos6y2RBdvhWi-Ud3svg7REjNLBzh_ggDKDxkL_zZxNnFg&placement=listing_profile&cs_user=unknown&cs_session=2dcf0234448e0bb136478f7c3dfd90f03af06f7d"
